ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
70,0.0,0.05408650387459908,0.04121407205137732,0.0,0.9046994240740236
71,0.0,0.05,0.1111111111111111,0.0,0.8388888888888889
72,0.9429321982132864,0.0,0.0,0.02020114318631063,0.036866658600402925
73,0.0,0.0,0.0,0.0,1.0
74,0.34621552046799037,0.0,0.04482637080192933,0.3308428696484534,0.2781152390816268
75,0.0,0.0,0.0303326147060432,0.0,0.9696673852939567
76,0.029061863327043875,0.73,0.003231963553518454,0.0,0.23770617311943762
77,0.8791230453570813,0.0,0.0,0.0,0.12087695464291869
78,0.0,0.0,0.3121417748917748,0.0,0.6878582251082248
79,0.34300760567764255,0.0,0.05249321183300929,0.3563093637996257,0.24818981868972223
80,1.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.008153468603570397,0.0,0.9918465313964298
82,0.0,0.0,0.0,0.0,1.0
83,0.5479517875590034,0.0,0.013924296008502125,0.3115680862698106,0.1265558301626837
84,0.0,0.027367704115625682,0.03974521362088558,0.0,0.9328870822634886
85,0.6745007492507491,0.0,0.14874361749361742,0.1767556332556332,0.0
86,0.12373351266113444,0.11321163994060292,0.11897908129736258,0.0,0.6440757661008998
87,0.010310946434694001,0.011666842512129605,0.16859141737301755,0.47554697833009224,0.33388381535006667
88,0.5978611299321452,0.0,0.024060738636763234,0.29441027421466337,0.0836678572164283
89,0.0,0.0,0.30314638534642024,0.0,0.6968536146535799
90,0.7782391390306301,0.0,0.0,0.0,0.2217608609693697
91,0.0,0.0,0.04013888888888889,0.0,0.9598611111111112
92,0.0,0.0,0.17466076862161103,0.0,0.8253392313783884
93,0.8791230453570813,0.0,0.0,0.0,0.12087695464291869
94,0.3913597222542359,0.0,0.050016843032333745,0.4458743381819884,0.11274909653144194
95,0.0,0.06943760690222862,0.33205273169457755,0.0,0.5985096614031933
96,0.6989731838465238,0.0,0.0,0.2499052225528796,0.05112159360059673
97,0.4579573575349263,0.0,0.03721443536990412,0.3881518731179364,0.11667633397723336
98,0.0,0.0,0.007975848775045721,0.0,0.9920241512249542
99,0.15643525199848018,0.14507745230360153,0.0029826527336438945,0.0029458393619335565,0.6925588036023407
100,0.4579573575349263,0.0,0.03721443536990412,0.3881518731179364,0.11667633397723336
101,0.9470082707459021,0.0,0.0021127228646868257,0.0102499749823178,0.04062903140709391
102,1.0,0.0,0.0,0.0,0.0
103,0.44453879613307984,0.0,0.03632780213702793,0.24166814923505645,0.27746525249483545
104,0.47741867336481447,0.0,0.043401352308194585,0.22079112036951837,0.25838885395747246
105,0.40502153412925374,0.0,0.006623568120301365,0.11523843607903787,0.4731164616714071
106,0.5479517875590034,0.0,0.013924296008502125,0.3115680862698106,0.1265558301626837
107,0.42602374424318257,0.0,0.014063777049085124,0.42673767477239644,0.1331748039353358
108,0.0,0.0,0.4710986049264242,0.3856618037437139,0.14323959132986197
109,1.0,0.0,0.0,0.0,0.0
110,0.3230143898069906,0.0,0.0,0.16197527716292448,0.5150103330300847
111,0.38925644599807624,0.0,0.02492795816137843,0.48650760340195404,0.0993079924385914
112,0.5479517875590034,0.0,0.013924296008502125,0.3115680862698106,0.1265558301626837
113,0.23055239046683307,0.0,0.02484441793688125,0.5629418516377778,0.18166133995850803
114,0.22653394988832395,0.0,0.04400785868898266,0.5134704361026123,0.21598775532008083
115,0.0,0.0,0.0,0.0,1.0
116,0.4111546977274532,0.0,0.0,0.1880778218599426,0.40076748041260424
117,0.6193793733921139,0.0,0.0,0.31501118097541936,0.06560944563246662
118,0.0,0.0,0.0,0.41221627065744704,0.5877837293425529
119,0.0,0.14248845598845597,0.16953210678210673,0.6879794372294374,0.0
120,0.23568464878737105,0.0709038224977786,0.10594765996443538,0.04867162783298871,0.5387922409174258
121,0.8791230453570813,0.0,0.0,0.0,0.12087695464291869
122,0.9470082707459021,0.0,0.0021127228646868257,0.0102499749823178,0.04062903140709391
123,0.9470082707459021,0.0,0.0021127228646868257,0.0102499749823178,0.04062903140709391
124,0.0,0.0,0.0,0.0,1.0
125,0.0,0.0,0.0,0.0,1.0
126,1.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.2854336219336219,0.0,0.7145663780663779
128,0.8185481852372019,0.0,0.0,0.0,0.18145181476279812
129,0.9470082707459021,0.0,0.0021127228646868257,0.0102499749823178,0.04062903140709391
130,0.9450666590511771,0.0,0.0,0.05493334094882282,0.0
131,0.4546876805305302,0.0018203693777589535,0.036710647964358925,0.37734282312309164,0.1294384790042604
132,0.9470082707459021,0.0,0.0021127228646868257,0.0102499749823178,0.04062903140709391
133,0.8315232158108138,0.0,0.0,0.019384811075758422,0.14909197311342787
134,0.435550574454373,0.0,0.04542252020908754,0.32918324631216467,0.18984365902437472
135,0.34419808732654933,0.0,0.0460837629937961,0.14180690495724416,0.46791124472241036
136,0.5543714502720656,0.0022970720140138394,0.025575378475680362,0.3053409613580999,0.11241513788014026
137,0.14596625695280768,0.0,0.038594786675770536,0.28443276521684707,0.5310061911545746
138,0.0,0.0,0.0,0.0,1.0
139,0.29697018582440565,0.0,0.057452460197841455,0.4810193044328107,0.16455804954494208
140,0.0,0.0,0.0,0.08711037792616738,0.9128896220738324
141,0.6193793733921139,0.0,0.0,0.31501118097541936,0.06560944563246662
142,0.09049034321914982,0.00519144662273658,0.04372777356781561,0.0,0.8605904365902981
143,0.3468019819397646,0.0,0.02657814966453402,0.40795535598399346,0.21866451241170748
144,0.3402403533783911,0.0,0.0,0.44511586259867875,0.2146437840229301
145,0.5566570956022153,0.0,0.014184523081302984,0.19939387389770244,0.22976450741877918
146,0.2796731433479746,0.0,0.048664363619825624,0.49302757572306666,0.1786349173091328
147,0.47779006968641113,0.0,0.0,0.2915485869144404,0.2306613433991482
148,0.25844231144095464,0.0,0.057905187049779545,0.5341910282126413,0.14946147329662451
149,0.0,0.05408650387459908,0.04121407205137732,0.0,0.9046994240740236
150,0.19074179593634505,0.08928078240580134,0.09666853509700622,0.0,0.6233088865608473
151,0.3547054334554336,0.0,0.38924136974136986,0.0,0.25605319680319677
152,0.0,0.0,0.35567770242742575,0.0,0.6443222975725743
153,0.6119473617465645,0.0,0.0,0.09545957275431396,0.2925930654991211
154,0.013589600241271857,0.0,0.16400080568958178,0.4309132924103167,0.39149630165882954
155,1.0,0.0,0.0,0.0,0.0
156,0.8631035126757604,0.0,0.0,0.06277491324726482,0.07412157407697519
157,0.27063053055006864,0.0,0.03454848280595579,0.4642690091775815,0.23055197746639386
158,0.0,0.0,0.0518168095412505,0.0,0.9481831904587494
159,0.3230143898069906,0.0,0.0,0.16197527716292448,0.5150103330300847
160,0.34621552046799037,0.0,0.04482637080192933,0.3308428696484534,0.2781152390816268
161,0.6096275762518042,0.0,0.0,0.25702016539168715,0.1333522583565085
162,0.48843599034626733,0.012500613976580498,0.0,0.20710045146810024,0.29196294420905156
163,0.0,0.0,0.0,0.0,1.0
164,0.9462011778079047,0.0,0.0028256395156671206,0.004956957754258892,0.04601622492216939
165,0.364788304386134,0.0,0.054105066368425936,0.3439628257774092,0.23714380346803055
166,0.8791230453570813,0.0,0.0,0.0,0.12087695464291869
167,0.6824094254058332,0.0,0.006129613427342313,0.18616238499254759,0.1252985761742769
168,0.4699310982270065,0.0036177887467388125,0.03646001156654879,0.283854685433245,0.20613641602646116
169,0.2582738095238095,0.0,0.0,0.7417261904761904,0.0
170,0.7415242129778875,0.0,0.0,0.05118797498032378,0.20728781204178856
171,0.0,0.0,0.2708066378066378,0.0,0.7291933621933621
172,0.5543714502720656,0.0022970720140138394,0.025575378475680362,0.3053409613580999,0.11241513788014026
173,0.38925644599807624,0.0,0.02492795816137843,0.48650760340195404,0.0993079924385914
174,0.2796731433479746,0.0,0.048664363619825624,0.49302757572306666,0.1786349173091328
175,0.4546876805305302,0.0018203693777589535,0.036710647964358925,0.37734282312309164,0.1294384790042604
176,0.24152918883537428,0.0,0.0,0.0,0.7584708111646257
177,0.18192705967612274,0.0,0.03518481808995816,0.5580874200254096,0.22480070220850948
178,0.8784238816738815,0.0,0.006262626262626263,0.08,0.03531349206349207
179,0.5978916790474402,0.04857176635989001,0.0,0.09712410535467449,0.2564124492379955
180,0.01,0.01,0.3473333333333333,0.04585714285714285,0.5868095238095238
181,0.0,0.0,0.02556032867589948,0.0,0.9744396713241007
182,0.15643525199848018,0.14507745230360153,0.0029826527336438945,0.0029458393619335565,0.6925588036023407
183,0.47741867336481447,0.0,0.043401352308194585,0.22079112036951837,0.25838885395747246
184,0.04543017740773158,0.0,0.07654249504365603,0.5081715615825524,0.36985576596606
185,0.4579573575349263,0.0,0.03721443536990412,0.3881518731179364,0.11667633397723336
186,0.4339289045707252,0.0,0.0,0.4013867384792094,0.16468435695006542
187,0.0,0.0,0.0303326147060432,0.0,0.9696673852939567
188,0.4699310982270065,0.0036177887467388125,0.03646001156654879,0.283854685433245,0.20613641602646116
189,0.321948024198024,0.0,0.0,0.10674207736707736,0.5713098984348983
190,0.8129821208171023,0.0,0.0,0.04883977851950144,0.13817810066339614
191,0.5660042457542458,0.0,0.0,0.43399575424575426,0.0
192,0.31544617876924863,0.0,0.03791263763604283,0.4162784951283031,0.23036268846640515
193,0.20728701853701853,0.0,0.09,0.10920508658008656,0.5935078948828949
194,0.34277018661161796,0.0,0.0,0.04748940074559864,0.6097404126427837
195,0.9429321982132864,0.0,0.0,0.02020114318631063,0.036866658600402925
196,0.6001168639537008,0.04879107873834675,0.0,0.14358678129915795,0.20750527600879468
197,0.6649475862425639,0.0,0.017339189112432162,0.23645979686906277,0.08125342777594088
198,0.5479517875590034,0.0,0.013924296008502125,0.3115680862698106,0.1265558301626837
199,0.4339289045707252,0.0,0.0,0.4013867384792094,0.16468435695006542
200,0.47741867336481447,0.0,0.043401352308194585,0.22079112036951837,0.25838885395747246
201,0.0,0.0,0.0,0.0,1.0
202,0.2203094624800574,0.0,0.0,0.33746974733947743,0.4422207901804651
203,0.494503431084404,0.0,0.0,0.3027920602930026,0.2027045086225935
204,0.7339469335274289,0.0,0.0,0.0,0.26605306647257104
205,0.0,0.0,0.0,1.0,0.0
206,0.288014881271734,0.0,0.0,0.09474867751670386,0.6172364412115617
207,0.6824094254058332,0.0,0.006129613427342313,0.18616238499254759,0.1252985761742769
208,0.51,0.0,0.22400000000000003,0.193,0.073
209,0.34621552046799037,0.0,0.04482637080192933,0.3308428696484534,0.2781152390816268
210,0.47539378173201163,0.00532778377723638,0.03360431951260265,0.3538310362179461,0.13184307876020326
211,0.0,0.0,0.06766484281112761,0.0,0.9323351571888717
212,0.2010444524304916,0.0,0.06310473652829178,0.5544611555419587,0.18138965549925756
213,0.3913597222542359,0.0,0.050016843032333745,0.4458743381819884,0.11274909653144194
214,0.7600281768625189,0.0,0.0,0.01800356420706558,0.22196825893041575
215,0.0,0.0,0.04184032340172855,0.0,0.9581596765982713
216,0.3371078643578642,0.0,0.0,0.3424729437229437,0.3204191919191918
217,0.628670776752887,0.0,0.0,0.0,0.37132922324711315
218,0.40502153412925374,0.0,0.006623568120301365,0.11523843607903787,0.4731164616714071
219,0.47741867336481447,0.0,0.043401352308194585,0.22079112036951837,0.25838885395747246
220,0.22488747318999788,0.0,0.0,0.6508277181604378,0.12428480864956415
221,0.031185223905731384,0.0,0.046723174047302474,0.7147890454904623,0.20730255655650384
222,0.0,0.11709440207195619,0.41567721073216424,0.0,0.4672283871958794
223,0.0012631578947368421,0.00010526315789473683,0.0006315789473684211,0.0,0.998
224,0.5978611299321452,0.0,0.024060738636763234,0.29441027421466337,0.0836678572164283
225,0.43,0.0,0.19,0.38,0.0
226,0.6096275762518042,0.0,0.0,0.25702016539168715,0.1333522583565085
227,0.0,0.0,0.7760810015148246,0.0,0.22391899848517494
228,0.0,0.0,0.0,0.0,1.0
229,0.34621552046799037,0.0,0.04482637080192933,0.3308428696484534,0.2781152390816268
230,0.0,0.0,0.0657333390125825,0.0,0.9342666609874172
231,0.9470082707459021,0.0,0.0021127228646868257,0.0102499749823178,0.04062903140709391
232,0.9659140129408215,0.0,0.0,0.0,0.034085987059178084
233,0.0,0.0,0.06,0.0,0.94
234,0.0,0.0,0.1,0.6669671717171718,0.23303282828282826
235,0.3612965879022509,0.0,0.016416279496513787,0.4492031847387193,0.17308394786251577
236,0.8019519321191104,0.0,0.005072209557225336,0.0,0.19297585832366462
237,0.22653394988832395,0.0,0.04400785868898266,0.5134704361026123,0.21598775532008083
238,0.0,0.0,0.044744755504005765,0.0024491617682849813,0.9528060827277094
239,0.5978611299321452,0.0,0.024060738636763234,0.29441027421466337,0.0836678572164283
240,0.6224413919413918,0.0,0.0,0.0,0.3775586080586081
241,0.868517794093668,0.0,0.0,0.03042852122710866,0.10105368467922345
242,0.3468019819397646,0.0,0.02657814966453402,0.40795535598399346,0.21866451241170748
243,0.9825736869405935,0.0,0.0,0.0,0.017426313059406357
244,0.564054050305168,0.0,0.035966310439034706,0.1358866298677302,0.26409300938806696
245,0.4546876805305302,0.0018203693777589535,0.036710647964358925,0.37734282312309164,0.1294384790042604
246,0.25844231144095464,0.0,0.057905187049779545,0.5341910282126413,0.14946147329662451
247,0.5720013319321492,0.0,0.0,0.12094928207157668,0.307049385996274
248,0.40502153412925374,0.0,0.006623568120301365,0.11523843607903787,0.4731164616714071
249,0.22653394988832395,0.0,0.04400785868898266,0.5134704361026123,0.21598775532008083
250,1.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0008813291139240506,0.2931376882921001,0.705980982593976
252,0.3880333566861699,0.0,0.05514885826364159,0.3775416773173068,0.17927610773288166
253,0.0,0.0,0.07211303902607914,0.0,0.9278869609739206
254,0.354772651343464,0.0,0.0474335426247275,0.5163739563591518,0.08141984967265697
255,0.0,0.0,0.0303326147060432,0.0,0.9696673852939567
256,0.4699310982270065,0.0036177887467388125,0.03646001156654879,0.283854685433245,0.20613641602646116
257,0.34093001443001436,0.0,0.0,0.0,0.6590699855699856
258,0.40502153412925374,0.0,0.006623568120301365,0.11523843607903787,0.4731164616714071
259,0.25155896586578713,0.0,0.03395330254107566,0.506075625207915,0.20841210638522198
260,1.0,0.0,0.0,0.0,0.0
261,0.7415242129778875,0.0,0.0,0.05118797498032378,0.20728781204178856
262,0.5978611299321452,0.0,0.024060738636763234,0.29441027421466337,0.0836678572164283
263,0.810294208762469,0.0,0.0,0.10466354835310256,0.08504224288442831
264,0.44453879613307984,0.0,0.03632780213702793,0.24166814923505645,0.27746525249483545
265,0.2796731433479746,0.0,0.048664363619825624,0.49302757572306666,0.1786349173091328
266,0.7954761904761906,0.08196825396825397,0.04727777777777777,0.03916666666666666,0.036111111111111115
267,0.0,0.0,0.0,0.0,1.0
268,0.0,0.0,0.32854761904761903,0.0010714285714285713,0.6703809523809522
269,0.0,0.05408650387459908,0.04121407205137732,0.0,0.9046994240740236
270,0.7629563492063489,0.0,0.0,0.0,0.23704365079365075
271,0.0,0.0,0.1493253756047873,0.0,0.8506746243952122
272,0.0,0.0,0.3121417748917748,0.0,0.6878582251082248
273,0.07774771049693821,0.0,0.07141318296846454,0.4977742642443701,0.35306484229022717
274,0.41678715170278635,0.0,0.21058823529411763,0.04671904024767801,0.325905572755418
275,0.026468253968253967,0.0,0.924484126984127,0.0,0.04904761904761904
276,0.0,0.0,0.13766601418616417,0.0,0.8623339858138356
277,0.0,0.0,0.0,0.0,1.0
278,0.2263463582770857,0.0,0.0805281812700543,0.08194880927466063,0.6111766511781993
279,0.0,0.0,0.0,0.0,1.0
280,0.0,0.01,0.06205030487804878,0.007191637244457299,0.920758057877494
281,0.31544617876924863,0.0,0.03791263763604283,0.4162784951283031,0.23036268846640515
282,0.2292881444923803,0.0,0.030476723563381828,0.5011129937451412,0.23912213819909658
283,0.0,0.007026315789473683,0.03445928924876294,0.0,0.9585143949617634
284,0.808986979860653,0.0,0.0,0.0,0.19101302013934648
285,0.27063053055006864,0.0,0.03454848280595579,0.4642690091775815,0.23055197746639386
286,0.47539378173201163,0.00532778377723638,0.03360431951260265,0.3538310362179461,0.13184307876020326
287,0.0,0.0,0.1323477078477078,0.0,0.867652292152292
288,0.0,0.0,0.02556032867589948,0.0,0.9744396713241007
289,0.5978611299321452,0.0,0.024060738636763234,0.29441027421466337,0.0836678572164283
290,0.22653394988832395,0.0,0.04400785868898266,0.5134704361026123,0.21598775532008083
291,0.9312097048204628,0.0,0.0,0.06879029517953666,0.0
292,0.9313742787000722,0.006425258004327089,0.0,0.014661192486933308,0.04753927080866743
293,0.8762749217494479,0.0,0.0,0.046484819595079455,0.07724025865547232
294,0.005938375350140056,0.0,0.03534313725490196,0.19016806722689075,0.7685504201680672
295,0.3086731528251855,0.0,0.08982796496504265,0.46256753912387066,0.13893134308590116
296,0.0,0.0,0.38348048193636425,0.0,0.6165195180636357
297,0.4546876805305302,0.0018203693777589535,0.036710647964358925,0.37734282312309164,0.1294384790042604
298,0.0004761904761904762,0.0,0.041678571428571426,0.0054761904761904765,0.9523690476190477
299,0.6096275762518042,0.0,0.0,0.25702016539168715,0.1333522583565085
300,0.23217885207710748,0.0,0.030239732615255876,0.24986589862211495,0.48771551668552166
301,0.6989731838465238,0.0,0.0,0.2499052225528796,0.05112159360059673
302,0.9462011778079047,0.0,0.0028256395156671206,0.004956957754258892,0.04601622492216939
303,0.953059490146854,0.0,0.0,0.016529392124899015,0.030411117728247127
304,0.4699310982270065,0.0036177887467388125,0.03646001156654879,0.283854685433245,0.20613641602646116
305,0.0,0.0,0.53934408637069,0.0,0.4606559136293098
306,0.0,0.0,0.29377380952380955,0.7062261904761907,0.0
307,0.7878386952208417,0.0,0.016826738300320998,0.049051873186680736,0.14628269329215626
308,0.5123520546670366,0.0,0.008884944868634639,0.21311896100018704,0.2656440394641416
309,0.9863333333333333,0.0,0.0,0.001,0.012666666666666666
310,0.0,0.0,0.0,0.0,1.0
311,0.14596625695280768,0.0,0.038594786675770536,0.28443276521684707,0.5310061911545746
312,0.9592276792976591,0.0,0.0,0.0,0.04077232070234104
313,0.0,0.3810238095238095,0.5055158730158731,0.011666666666666665,0.10179365079365077
314,0.2755306201475742,0.0,0.06306905473312724,0.414710171059688,0.2466901540596105
315,0.0,0.0,0.0,0.0,1.0
316,0.38925644599807624,0.0,0.02492795816137843,0.48650760340195404,0.0993079924385914
317,0.4014482848941778,0.0,0.03058365775759129,0.5336374447391201,0.03433061260911085
318,0.7111866153656093,0.0,0.0,0.1404170986504409,0.14839628598394905
319,0.0,0.0,0.0303326147060432,0.0,0.9696673852939567
320,0.4546876805305302,0.0018203693777589535,0.036710647964358925,0.37734282312309164,0.1294384790042604
321,0.3747208860682926,0.0,0.0,0.3334984562918719,0.29178065763983535
322,0.0,0.0,0.0303326147060432,0.0,0.9696673852939567
323,0.0,0.0,0.0518168095412505,0.0,0.9481831904587494
324,1.0,0.0,0.0,0.0,0.0
325,0.9313742787000722,0.006425258004327089,0.0,0.014661192486933308,0.04753927080866743
326,0.9313742787000722,0.006425258004327089,0.0,0.014661192486933308,0.04753927080866743
327,0.8201844558327258,0.0,0.0,0.0,0.1798155441672738
328,0.42602374424318257,0.0,0.014063777049085124,0.42673767477239644,0.1331748039353358
329,0.6596016115296554,0.0,0.0,0.21504169991118352,0.1253566885591605
330,0.031185223905731384,0.0,0.046723174047302474,0.7147890454904623,0.20730255655650384
331,0.10606986341906245,0.0,0.1542024585085225,0.5094749591874003,0.23025271888501447
332,0.0,0.0,0.0,0.0,1.0
333,0.9470082707459021,0.0,0.0021127228646868257,0.0102499749823178,0.04062903140709391
334,0.5615248498402127,0.0,0.0,0.056137741531139006,0.3823374086286485
335,0.0,0.0,0.10531268215788339,0.0,0.8946873178421161
336,0.9470082707459021,0.0,0.0021127228646868257,0.0102499749823178,0.04062903140709391
337,0.0,0.0,0.08166666666666668,0.0,0.9183333333333333
338,0.48843599034626733,0.012500613976580498,0.0,0.20710045146810024,0.29196294420905156
339,0.0,0.0,0.0,0.0,1.0
340,0.5543714502720656,0.0022970720140138394,0.025575378475680362,0.3053409613580999,0.11241513788014026
341,0.0,0.0,0.08682493160434335,0.0,0.9131750683956561
342,0.7878386952208417,0.0,0.016826738300320998,0.049051873186680736,0.14628269329215626
343,0.0,0.0,0.6622687590187588,0.0,0.33773124098124085
344,0.6524674540777827,0.0,0.0,0.1817507936045298,0.16578175231768744
345,0.5720013319321492,0.0,0.0,0.12094928207157668,0.307049385996274
346,0.47539378173201163,0.00532778377723638,0.03360431951260265,0.3538310362179461,0.13184307876020326
347,0.2723247891357072,0.0,0.028586851669739552,0.4653978124622275,0.23369054673232534
348,0.19074179593634505,0.08928078240580134,0.09666853509700622,0.0,0.6233088865608473
349,0.0,0.0,0.39459343434343447,0.6054065656565654,0.0
350,0.4640818903318904,0.0,0.16005483405483403,0.18836507936507932,0.18749819624819625
351,0.7523874243262957,0.0,0.0,0.0706606239178927,0.17695195175581155
352,0.0,0.0,0.0303326147060432,0.0,0.9696673852939567
353,0.3086731528251855,0.0,0.08982796496504265,0.46256753912387066,0.13893134308590116
354,0.3638366290572172,0.0,0.0,0.0,0.6361633709427829
355,0.47741867336481447,0.0,0.043401352308194585,0.22079112036951837,0.25838885395747246
356,0.0,0.21948112151866006,0.5098442347556125,0.0,0.27067464372572714
357,0.9050714285714285,0.0,0.0,0.0,0.09492857142857142
358,0.37271897546897537,0.0,0.0,0.0,0.6272810245310244
359,0.029061863327043875,0.73,0.003231963553518454,0.0,0.23770617311943762
360,0.6755987656253858,0.0,0.0,0.0,0.3244012343746137
361,0.7882310346658169,0.0,0.0,0.0,0.21176896533418266
362,0.07774771049693821,0.0,0.07141318296846454,0.4977742642443701,0.35306484229022717
363,0.22488747318999788,0.0,0.0,0.6508277181604378,0.12428480864956415
364,0.8443669500434204,0.0,0.0,0.0,0.15563304995657942
365,0.6039277226992006,0.0,0.01737284886106438,0.153536048759872,0.2251633796798628
366,0.0,0.0,0.835,0.0,0.165
367,0.99,0.0,0.0,0.0,0.01
368,0.0,0.0,0.8575,0.0,0.1425
369,0.0,0.0,0.13766601418616417,0.0,0.8623339858138356
370,0.46706609361094187,0.0,0.0,0.04508165060576321,0.48785225578329494
371,0.5566570956022153,0.0,0.014184523081302984,0.19939387389770244,0.22976450741877918
372,0.6554455909042126,0.0,0.0,0.06091104107488209,0.2836433680209053
373,0.9757327828886136,0.0,0.0,0.024267217111385908,0.0
374,0.25155896586578713,0.0,0.03395330254107566,0.506075625207915,0.20841210638522198
375,0.0,0.0,0.05341084058498637,0.0,0.9465891594150132
376,0.3424692426519293,0.0,0.016366682928413385,0.4726428156548911,0.16852125876476642
